1385,1596920034-1976,https://jobee.pk/sales-business-development-jobs,"Key Account Executive, Nizami Brothers",https://jobee.pk/jobdetail/key-account-executive-589db832bc70a491,Manufacturing Jobs,Sales & Business Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,Male,25,33,Bachelors,BBA / BS / BSC / Equivalent,Intermediate,20000,25000,Monthly,2 Years,"Jul 22, 2020","Aug 10, 2020",Morning Shift,"[{'Skills':'Task Management'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Business Development'},{'Skills':'Sales'}]",Nizami Brothers,Lahore,Intermediate
1386,1596922089-2220,https://jobee.pk/services-jobs,"Customer Support Executive, GE Solucions",https://jobee.pk/jobdetail/customer-support-executive-92c2a6edffbbf9bf,Services Jobs,Client Services & Customer Support Jobs,2,"Karachi, Pakistan",Full Time Jobs,Male,18,30,Bachelors,BBA / BS / B.Com / Equivalent,Intermediate,25000,35000,Monthly,1 Year,"May 12, 2020","May 16, 2020",Night Shift,"[{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Negotiation Skills'},{'Skills':'Computer skills'},{'Skills':'Customer Service'}]",GE Solucions,karachci,Intermediate
1387,1596922240-2265,https://jobee.pk/services-jobs,"Salesman / Sales Officer, Public Refrigeration & Air Conditioning",https://jobee.pk/jobdetail/salesman-sales-officer-d972a6393278ca57,Services Jobs,Sales & Business Development Jobs,1,"Multan, Pakistan",Full Time Jobs,Male,18,24,Non-Matriculation,Primary / Middle,Entry Level,10000,15000,Monthly,Fresh,"Jun 09, 2020","Jun 16, 2020",Morning Shift,"[{'Skills':'Sales'},{'Skills':'Retail Sales'}]",Public Refrigeration & Air Conditioning,Multan,Entry-Level
1388,1596922538-2350,https://jobee.pk/services-jobs,"SEO Sales Executive, DIGIERAPRO",https://jobee.pk/jobdetail/seo-sales-executive-e25788e5252919d2,Services Jobs,Sales & Business Development Jobs,20,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BBA / BS / B.Com / Equivalent,Intermediate,25000,40000,Monthly,1 Year,"Jul 30, 2020","Oct 27, 2020",Night Shift,"[{'Skills':'Marketing'},{'Skills':'Sales'},{'Skills':'Telesales'}]",DIGIERAPRO,"Pompano Beach,",Intermediate
1389,1596922495-2340,https://jobee.pk/services-jobs,"Field Sales Agent, ASK Development",https://jobee.pk/jobdetail/field-sales-agent-222667affca8ce2d,Services Jobs,Field Operations Jobs,15,"Islamabad, Pakistan",Full Time Jobs,Male,20,30,Bachelors,BA / B.Com / Equivalent,Intermediate,15000,20000,Monthly,1 Year,"Aug 08, 2020","Aug 10, 2020",Morning Shift,"[{'Skills':'Sales Analysis'},{'Skills':'Sales'}]",ASK Development,Islamabad,Intermediate
1390,1596922272-2274,https://jobee.pk/services-jobs,"Receptionist / Telephone Operator, Jaguar Marketing",https://jobee.pk/jobdetail/receptionist-telephone-operator-dc1385f2528c6975,Services Jobs,"Secretarial, Clerical & Front Office Jobs",2,"Peshawar, Pakistan",Full Time Jobs,Female,18,35,Bachelors,BA / B.Com / Equivalent,Entry Level,15000,25000,Monthly,Fresh,"Jun 22, 2020","Sep 20, 2020",Morning Shift,"[{'Skills':'MS Office'},{'Skills':'Communication Skills'},{'Skills':'Administrative Skills'},{'Skills':'Computer Skills'}]",Jaguar Marketing,Islamabad,Entry-Level
1391,1596922501-2342,https://jobee.pk/services-jobs,"Billing Executive / Medical Billing Executive, MMG Services (SMC-PVT)Ltd.",https://jobee.pk/jobdetail/billing-executive-medical-billing-executive-05431022b3d60c57,Services Jobs,Client Services & Customer Support Jobs,2,"Karachi, Pakistan",Full Time Jobs,No Preference,25,40,Bachelors,BBA / B.Com / BSC / Equivalent,Intermediate,25000,50000,Monthly,1 Year,"Aug 07, 2020","Nov 05, 2020",Night Shift,"[{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'Medical Billing'}]",MMG Services (SMC-PVT)Ltd.,Karachi,Intermediate
1392,1596922560-2356,https://jobee.pk/services-jobs,"Field Sales Officer, Data Bank",https://jobee.pk/jobdetail/field-sales-officer-a83f5d1de327f3f3,Services Jobs,Sales & Business Development Jobs,3,"Karachi, Pakistan",Full Time Jobs,Male,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,15000,40000,Monthly,Fresh,"Jul 25, 2020","Aug 08, 2020",Morning Shift,"[{'Skills':'Marketing'},{'Skills':'Sales'}]",Data Bank,Karachi,Entry-Level
1393,1596922322-2289,https://jobee.pk/services-jobs,"Business Development & Relationship Manager, HIMS GLOBAL",https://jobee.pk/jobdetail/business-development-relationship-manager-67d37f09ee2f638c,Services Jobs,Sales & Business Development Jobs,1,"Karachi, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BBA / BS / B.Com / Equivalent,Entry Level,20000,40000,Monthly,Fresh,"Jul 04, 2020","Oct 01, 2020",Morning Shift,"[{'Skills':'Time Management'},{'Skills':'Business Development'},{'Skills':'Records Management System'},{'Skills':'Sales'}]",HIMS GLOBAL,Karachi,Entry-Level
1394,1596922201-2253,https://jobee.pk/services-jobs,"Sales Executive / Sales Officer, SimpleNikah.Pk",https://jobee.pk/jobdetail/sales-executive-sales-officer-671a2f95022e810f,Services Jobs,Sales & Business Development Jobs,4,"Lahore, Pakistan",Full Time Jobs,No Preference,24,44,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Intermediate,20000,25000,Monthly,Fresh,"May 23, 2020","Jun 18, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Marketing'},{'Skills':'Sales'}]",SimpleNikah.Pk,Narowal,Entry-Level
1395,1596922191-2250,https://jobee.pk/services-jobs,"Office Manager, AKFED",https://jobee.pk/jobdetail/office-manager-8d8922cb05657ce1,Services Jobs,Administration Jobs,5,"Rawalpindi, Pakistan",Full Time Jobs,Male,22,40,Bachelors,BBA / B.Com / Equivalent,Entry Level,35000,50000,Monthly,Fresh,"May 29, 2020","Jun 30, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Administrative Skills'}]",AKFED,Rawalpindi,Entry-Level
1396,1596922492-2339,https://jobee.pk/services-jobs,"Digital Marketing Executive, Digital Marvels",https://jobee.pk/jobdetail/digital-marketing-executive-88273963be8bd240,Services Jobs,Marketing Jobs,1,"Islamabad, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BBA / BS / BSC / Equivalent,Intermediate,30000,45000,Monthly,1 Year,"Jul 14, 2020","Oct 12, 2020",Morning Shift,"[{'Skills':'Digital Marketing'},{'Skills':'Social Media Marketing'},{'Skills':'Facebook Ads'},{'Skills':'Google Ads'}]",Digital Marvels,Islamabad,Intermediate
1397,1596922261-2271,https://jobee.pk/services-jobs,"Telesales Representative, Relly Enterprises",https://jobee.pk/jobdetail/telesales-representative-cf52e6e02e85f6ba,Services Jobs,Telemarketing Jobs,1,"Karachi, Pakistan",Full Time Jobs,Female,20,26,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Entry Level,15000,20000,Monthly,Fresh,"Jun 05, 2020","Jul 31, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Microsoft Office'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Relly Enterprises,Karachi,Entry-Level
1398,1596922144-2236,https://jobee.pk/services-jobs,"Graphic Designer / Video Editor / Animator, SPORTSONE INTERNATIONAL",https://jobee.pk/jobdetail/graphic-designer-video-editor-animator-d38a753f6ea21f16,Services Jobs,Creative Design Jobs,1,"Lahore, Pakistan",Full Time Jobs,Female,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Intermediate,20000,25000,Monthly,1 Year,"May 15, 2020","Jun 13, 2020",Morning Shift,"[{'Skills':'Adobe Illustrator'},{'Skills':'Adobe InDesign'},{'Skills':'Adobe Photoshop'},{'Skills':'Adobe Premiere'}]",SPORTSONE INTERNATIONAL,Lahore,Intermediate
1399,1596922534-2349,https://jobee.pk/services-jobs,"Sales Manager, M.SONS (Pvt.) LIMITED",https://jobee.pk/jobdetail/sales-manager-a47fbb6673605f81,Services Jobs,Sales & Business Development Jobs,6,"Karachi, Pakistan",Full Time Jobs,No Preference,18,46,Bachelors,BBA / BS / B.Com / Equivalent,Experienced Professional,70000,100000,Monthly,3 Years,"Jul 30, 2020","Aug 25, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Leadership Skills'},{'Skills':'Business Development'},{'Skills':'Influencing and negotiation skills'},{'Skills':'Sales'}]",M.SONS (Pvt.) LIMITED,Karachi,Mid-Level
1400,1596922436-2323,https://jobee.pk/services-jobs,"Transcription Specialist, Gaze Technologies",https://jobee.pk/jobdetail/transcription-specialist-0aa5cd449b234a26,Services Jobs,Data Entry Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,50000,Monthly,Less than 1 Year,"Jul 25, 2020","Aug 15, 2020",Night Shift,"[{'Skills':'Team-Builder'},{'Skills':'Data Entry'},{'Skills':'Translation'},{'Skills':'Transcribing'}]",Gaze Technologies,Lahore,Intermediate
1401,1596922184-2248,https://jobee.pk/services-jobs,"Accountant / Accounts Officer, Sky international Pakistan",https://jobee.pk/jobdetail/accountant-accounts-officer-e9f7de4af3d01841,Services Jobs,"Accounts, Finance &  Financial Services Jobs",4,"Lahore, Pakistan",Full Time Jobs,No Preference,18,50,Bachelors,BBA / B.Com / Equivalent,Intermediate,20000,25000,Monthly,1 Year,"May 30, 2020","Aug 28, 2020",Morning Shift,"[{'Skills':'Accounts Services'},{'Skills':'Financial Services'},{'Skills':'Accounting'}]",Sky international Pakistan,Lahore,Intermediate
1402,1596922416-2317,https://jobee.pk/services-jobs,"Regional Sales Officer, M.SONS (Pvt.) LIMITED",https://jobee.pk/jobdetail/regional-sales-officer-ca9129d247cd9fb2,Services Jobs,Sales & Business Development Jobs,1,"Karachi, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,60000,160000,Monthly,Fresh,"Jul 08, 2020","Oct 06, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Business Development'},{'Skills':'Sales'}]",M.SONS (Pvt.) LIMITED,Karachi,Entry-Level
1403,1596922231-2262,https://jobee.pk/services-jobs,"Senior Technician / Maintenance Engineer, ARSON Engineering",https://jobee.pk/jobdetail/senior-technician-maintenance-engineer-f5f0a418e1f1d95d,Services Jobs,Maintenance/Repair Jobs,2,"Karachi, Pakistan",Full Time Jobs,Male,25,40,Diploma,DAE Mechanical Engineering,Experienced Professional,20000,25000,Monthly,5 Years,"Jun 11, 2020","Sep 09, 2020",Morning Shift,"[{'Skills':'Microsoft Office'},{'Skills':'Maintenance'},{'Skills':'Technician'}]",ARSON Engineering,Karachi,Mid-Level
1404,1596922107-2225,https://jobee.pk/services-jobs,"Ecommerce Developer / Web Developer, N4Business",https://jobee.pk/jobdetail/ecommerce-developer-web-developer-de64034810c27701,Services Jobs,Software & Web Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BSCS / BSIT / BSSE,Intermediate,20000,25000,Monthly,2 Years,"May 20, 2020","May 31, 2020",Morning Shift,"[{'Skills':'HTML 5'},{'Skills':'CSS 3'},{'Skills':'Jquery'},{'Skills':'Bootstrap'},{'Skills':'Mysql'},{'Skills':'Core PHP'},{'Skills':'Magento'},{'Skills':'JavaScript'},{'Skills':'WordPress'},{'Skills':'Shopify'}]",N4Business,Lahore,Intermediate
1405,1596922100-2223,https://jobee.pk/services-jobs,"Economics Content Writer / Technical Writer, The Integrator",https://jobee.pk/jobdetail/economics-content-writer-technical-writer-d00c54fad8e3b2f8,Services Jobs,Writer Jobs,3,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Masters,MA Economics / MSC Economics,Entry Level,5000,25000,Monthly,Fresh,"May 22, 2020","Jun 10, 2020",All Shift,"[{'Skills':'Good Writing Ability'},{'Skills':'Content Writing'},{'Skills':'Exam Writing'},{'Skills':'Exam Designing'}]",The Integrator,Lahore,Entry-Level
1406,1596922095-2222,https://jobee.pk/services-jobs,"Education Content Writer, The Integrator",https://jobee.pk/jobdetail/education-content-writer-813357c9daa72140,Services Jobs,Writer Jobs,3,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Masters,MBA / MSC / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"May 22, 2020","Jun 10, 2020",All Shift,"[{'Skills':'Time Management'},{'Skills':'Content Writing'},{'Skills':'Business Communication'},{'Skills':'Exam Writing'}]",The Integrator,Lahore,Entry-Level
1407,1596922472-2333,https://jobee.pk/services-jobs,"Accounts Executive / Finance Executive, Smart Climate Solutions (Pvt) Ltd.",https://jobee.pk/jobdetail/accounts-executive-finance-executive-0d9e6bd9ecf53cee,Services Jobs,"Accounts, Finance &  Financial Services Jobs",1,"Lahore, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BBA / B.Com / Equivalent,Intermediate,20000,25000,Monthly,2 Years,"Jul 20, 2020","Oct 18, 2020",Morning Shift,"[{'Skills':'Accounts Payable'},{'Skills':'SAP/R2'},{'Skills':'SAP/R3'},{'Skills':'Income Tax'},{'Skills':'Sales Tax'}]",Smart Climate Solutions (Pvt) Ltd.,Lahore,Intermediate
1408,1596922379-2306,https://jobee.pk/services-jobs,"HSE Supervisor / HSE Officer, Off shore Company",https://jobee.pk/jobdetail/hse-supervisor-hse-officer-9bc601d5ba0e920e,Services Jobs,Safety & Environment Jobs,1,"Karachi, Pakistan",Full Time Jobs,Male,18,40,Bachelors,BSC / BS / Equivalent,Experienced Professional,5000,135000,Monthly,3 Years,"Jul 14, 2020","Jul 30, 2020",All Shift,"[{'Skills':'Risk Management'},{'Skills':'Safety'}]",Off shore Company,Karachi,Mid-Level
1409,1596922120-2229,https://jobee.pk/services-jobs,"Business Development & Project Management Intern, Operations PRO",https://jobee.pk/jobdetail/business-development-project-management-intern-b101c2957d1ce6b3,Services Jobs,Sales & Business Development Jobs,2,"Islamabad, Pakistan",Internship Jobs,No Preference,18,55,Bachelors,BBA / BS / BSC / Equivalent,Entry Level,5000,5000,Monthly,Fresh,"May 19, 2020","Aug 17, 2020",Morning Shift,"[{'Skills':'Business Development'},{'Skills':'Project Management'}]",Operations PRO,Islamabad,Entry-Level
1410,1596922114-2227,https://jobee.pk/services-jobs,"Content Writer / Blogger - Intern, Operations PRO",https://jobee.pk/jobdetail/content-writer-blogger-intern-3d29a9ba5b07fabe,Services Jobs,Writer Jobs,2,"Islamabad, Pakistan",Internship Jobs,No Preference,18,55,Bachelors,BBA / BS / BSC / Equivalent,Entry Level,5000,5000,Monthly,Fresh,"May 19, 2020","Aug 17, 2020",Morning Shift,"[{'Skills':'Content Writing'},{'Skills':'Blogging'},{'Skills':'Good Writing Ability'}]",Operations PRO,Islamabad,Entry-Level
1411,1596922164-2242,https://jobee.pk/services-jobs,"Software Sales Executive, Highbit Technologies Limited",https://jobee.pk/jobdetail/software-sales-executive-2908a206a1e7e065,Services Jobs,Sales & Business Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BBA / BS / B.Com / Equivalent,Intermediate,15000,20000,Monthly,1 Year,"Jun 03, 2020","Sep 01, 2020",Morning Shift,"[{'Skills':'Business Development'},{'Skills':'Email Marketing'},{'Skills':'English'},{'Skills':'Sales'}]",Highbit Technologies Limited,Lahore,Intermediate
1412,1596922478-2335,https://jobee.pk/services-jobs,"Data Entry Operator, Global Dispatch Management",https://jobee.pk/jobdetail/data-entry-operator-dab0eb65733801a2,Services Jobs,Data Entry Jobs,10,"Lahore, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,15000,30000,Monthly,Fresh,"Jul 20, 2020","Oct 16, 2020",Morning Shift,"[{'Skills':'MS Excel'},{'Skills':'MS Word'},{'Skills':'Computer Skills'},{'Skills':'Email Marketing'},{'Skills':'Data Entry'}]",Global Dispatch Management,Lahore,Entry-Level
1413,1596922529-2348,https://jobee.pk/services-jobs,"Data Entry Operator / Social Media Specialist, Pie Solutions",https://jobee.pk/jobdetail/data-entry-operator-social-media-specialist-13bc29218a80a40c,Services Jobs,Data Entry Jobs,1,"Karachi, Pakistan",Full Time Jobs,No Preference,18,25,Bachelors,BBA / BS / B.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"Jul 30, 2020","Aug 05, 2020",Afternoon Shift,"[{'Skills':'Data Entry'},{'Skills':'Social Media Marketing'}]",Pie Solutions,Karachi,Entry-Level
1414,1596922486-2337,https://jobee.pk/services-jobs,"Sales Coordinator / Business Coordinator, M.SONS (Pvt.) LIMITED",https://jobee.pk/jobdetail/sales-coordinator-business-coordinator-ac630f27cb863ffd,Services Jobs,Sales & Business Development Jobs,2,"Karachi, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BBA / BS / B.Com / Equivalent,Entry Level,35000,50000,Monthly,Fresh,"Jul 15, 2020","Oct 12, 2020",Morning Shift,"[{'Skills':'Business Development'},{'Skills':'Microsoft Office'},{'Skills':'Sales'},{'Skills':'English Language'},{'Skills':'communication Skiils'}]",M.SONS (Pvt.) LIMITED,Karachi,Entry-Level
1415,1596922171-2244,https://jobee.pk/services-jobs,"Customer Service Executive, Devpel",https://jobee.pk/jobdetail/customer-service-executive-f9a57e347500a787,Services Jobs,Client Services & Customer Support Jobs,2,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Intermediate,30000,50000,Monthly,1 Year,"Jun 01, 2020","Aug 30, 2020",Morning Shift,"[{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'Punctual.'}]",Devpel,Lahore,Intermediate
1416,1596922433-2322,https://jobee.pk/services-jobs,"Assistant Office Manager, Sincere International",https://jobee.pk/jobdetail/assistant-office-manager-8662d71e9ea8af80,Services Jobs,Administration Jobs,1,"Karachi, Pakistan",Full Time Jobs,No Preference,18,28,Bachelors,BA / B.Com / Equivalent,Entry Level,25000,35000,Monthly,Fresh,"Jul 06, 2020","Aug 20, 2020",Morning Shift,"[{'Skills':'MS Access'},{'Skills':'Administrative Skills'},{'Skills':'Email Drafting'}]",Sincere International,Karachi,Entry-Level
1417,1596922221-2259,https://jobee.pk/services-jobs,"Computer Operator / Data Entry Operator, Bricks Network",https://jobee.pk/jobdetail/computer-operator-data-entry-operator-67c78f2837094e82,Services Jobs,Data Entry Jobs,15,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,40000,Monthly,Fresh,"Jun 12, 2020","Sep 10, 2020",All Shift,"[{'Skills':'Computer Skills'},{'Skills':'English'},{'Skills':'Data Entry'}]",Bricks Network,Lahore,Entry-Level
1418,1596922510-2344,https://jobee.pk/services-jobs,"CCTV Technician / CCTV Installer, Focus Technologies (Pvt) Ltd.",https://jobee.pk/jobdetail/cctv-technician-cctv-installer-0e6ada8386e81773,Services Jobs,Field Operations Jobs,5,"Rawalpindi, Pakistan",Full Time Jobs,Male,25,35,Diploma,DAE Telecom Engineering,Experienced Professional,25000,35000,Monthly,5 Years,"Aug 06, 2020","Aug 10, 2020",Morning Shift,"[{'Skills':'Maintenance'},{'Skills':'CCTV'},{'Skills':'Repair'}]",Focus Technologies (Pvt) Ltd.,Islamabad,Mid-Level
1419,1596922319-2288,https://jobee.pk/services-jobs,"UI/UX Designer / Front End Developer, Bricks Network",https://jobee.pk/jobdetail/ui-ux-designer-front-end-developer-c0333a08a71f0c5a,Services Jobs,Creative Design Jobs,5,"Lahore, Pakistan",Full Time Jobs,No Preference,20,40,Bachelors,BFA / B.Design / BSCS / Equivalent,Intermediate,40000,45000,Monthly,1 Year,"Jun 16, 2020","Sep 14, 2020",Night Shift,"[{'Skills':'HTML 5'},{'Skills':'UI / UX'},{'Skills':'Adobe XD'}]",Bricks Network,Lahore,Intermediate
1420,1596922505-2343,https://jobee.pk/services-jobs,"Commercial Officer / Accounts Officer, Wajda International",https://jobee.pk/jobdetail/commercial-officer-accounts-officer-185c3d39d2fa6a17,Services Jobs,"Accounts, Finance &  Financial Services Jobs",1,"Lahore, Pakistan",Full Time Jobs,No Preference,20,35,Bachelors,BBA / B.Com / Equivalent,Intermediate,20000,25000,Monthly,1 Year,"Aug 06, 2020","Nov 04, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Accounting'},{'Skills':'Multitasking'},{'Skills':'Presentation'},{'Skills':'Reporting'}]",Wajda International,Lahore,Intermediate
1421,1596922198-2252,https://jobee.pk/services-jobs,"Inside Sales Representative, Jamais Vu Solutions",https://jobee.pk/jobdetail/inside-sales-representative-b0af9b17b3f7c8a1,Services Jobs,Telemarketing Jobs,20,"Karachi, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Intermediate,25000,40000,Monthly,1 Year,"May 23, 2020","Aug 21, 2020",Night Shift,"[{'Skills':'Content Marketing'},{'Skills':'Inside Sales'},{'Skills':'Phone-Based Sales'},{'Skills':'facebook marketing'},{'Skills':'Telesales'}]",Jamais Vu Solutions,Karachi,Intermediate
1422,1596922110-2226,https://jobee.pk/services-jobs,"Senior Web Developer / Web Developer, Celestiall Pk",https://jobee.pk/jobdetail/senior-web-developer-web-developer-5c038954894a90d4,Services Jobs,Software & Web Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BSCS / BSIT / BSSE,Intermediate,70000,100000,Monthly,2 Years,"May 19, 2020","Aug 17, 2020",Morning Shift,"[{'Skills':'Java'},{'Skills':'Joomla'}]",Celestiall Pk,Lahore,Intermediate
1423,1596922286-2278,https://jobee.pk/services-jobs,"Purchase Officer, Royal Tech",https://jobee.pk/jobdetail/purchase-officer-a6d92fd26968d776,Services Jobs,Procurement Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,50,Bachelors,BBA / BS / B.Com / Equivalent,Experienced Professional,30000,50000,Monthly,4 Years,"Jun 20, 2020","Sep 17, 2020",Morning Shift,"[{'Skills':'Team player'},{'Skills':'Purchase Orders'},{'Skills':'Purchasing'},{'Skills':'Procurement'}]",Royal Tech,Lahore,Mid-Level
1424,1596922342-2295,https://jobee.pk/services-jobs,"Paint Applicator, khawateen rozgar services",https://jobee.pk/jobdetail/paint-applicator-6a754b27033e9aeb,Services Jobs,Maintenance/Repair Jobs,1,"Lahore, Pakistan",Full Time Jobs,Female,18,27,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"Jul 02, 2020","Jul 11, 2020",Morning Shift,"[{'Skills':'Creativity and expression'},{'Skills':'Paint Application'}]",khawateen rozgar services,Peshawar,Entry-Level
1425,1596922275-2275,https://jobee.pk/services-jobs,"Car Driver / Driver, Scholars Academy",https://jobee.pk/jobdetail/car-driver-driver-41d6a86bd080e887,Services Jobs,Distribution & Logistics Jobs,1,"Lahore, Pakistan",Full Time Jobs,Male,18,60,Non-Matriculation,Primary / Middle,Entry Level,5000,15000,Monthly,Fresh,"Jun 22, 2020","Sep 18, 2020",All Shift,"[{'Skills':'Light Transport Vehicle Driving'},{'Skills':'Driving'},{'Skills':'Driving License'}]",Scholars Academy,Lahore,Entry-Level
1426,1596922151-2238,https://jobee.pk/services-jobs,"Customer Service Representative, Storeone.pk",https://jobee.pk/jobdetail/customer-service-representative-05d79453ddca0ca8,Services Jobs,Client Services & Customer Support Jobs,4,"Karachi, Pakistan",Full Time Jobs,Male,18,27,Matriculation/O-Level,Matriculation,Entry Level,10000,10000,Monthly,Fresh,"Jun 04, 2020","Sep 02, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Customer Service'}]",Storeone.pk,Karachi,Entry-Level
1427,1596922386-2308,https://jobee.pk/services-jobs,"Sales Supervisor / Sales Team Lead, Syed & Syed Consultants",https://jobee.pk/jobdetail/sales-supervisor-sales-team-lead-e0695c091c6fd8ef,Services Jobs,Sales & Business Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,Male,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Experienced Professional,25000,35000,Monthly,3 Years,"Jul 10, 2020","Oct 08, 2020",Morning Shift,"[{'Skills':'Leadership Skills'},{'Skills':'Supervisory Skills'},{'Skills':'Customer Relationship Management'},{'Skills':'Sales'}]",Syed & Syed Consultants,Lahore,Mid-Level
1428,1596922389-2309,https://jobee.pk/services-jobs,"Territory Sales Officer, Syed & Syed Consultants",https://jobee.pk/jobdetail/territory-sales-officer-9b93c6995a520fd2,Services Jobs,Sales & Business Development Jobs,3,"Lahore, Pakistan",Full Time Jobs,Male,18,45,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Experienced Professional,20000,30000,Monthly,3 Years,"Jul 10, 2020","Oct 08, 2020",Morning Shift,"[{'Skills':'Task Management'},{'Skills':'Communication Skills'},{'Skills':'Business Development'},{'Skills':'Influencing and negotiation skills'},{'Skills':'Customer Relationship Management'},{'Skills':'Analysis of Customer Buy Cycles'},{'Skills':'Sales'}]",Syed & Syed Consultants,Lahore,Mid-Level
1429,1596922549-2353,https://jobee.pk/services-jobs,"Sales Agent, Allies Bridge Pak",https://jobee.pk/jobdetail/sales-agent-7faaeb5e4d789191,Services Jobs,Sales & Business Development Jobs,10,"Lahore, Pakistan",Freelance Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,5000,100000,Monthly,Fresh,"Jul 28, 2020","Oct 25, 2020",All Shift,"[{'Skills':'Communication Skills'},{'Skills':'Business Development'},{'Skills':'English'},{'Skills':'Sales'}]",Allies Bridge Pak,Lahore,Entry-Level
1430,1596922489-2338,https://jobee.pk/services-jobs,"Field Service Engineer, ERA Automation & Lab (Pvt) Ltd",https://jobee.pk/jobdetail/field-service-engineer-bf0f6ada8db51108,Services Jobs,Engineering Jobs,4,"Karachi, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BS / BE / BSC / Equivalent,Entry Level,10000,25000,Monthly,Fresh,"Jul 14, 2020","Jul 15, 2020",Morning Shift,"[{'Skills':'Electrical Engineer'},{'Skills':'Field Service'}]",ERA Automation & Lab (Pvt) Ltd,Karachi,Entry-Level
1431,1596922356-2299,https://jobee.pk/services-jobs,"Duty Controller, 360 Alert Security Manchester",https://jobee.pk/jobdetail/duty-controller-bca5807e1d6a5eab,Services Jobs,Client Services & Customer Support Jobs,2,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,25000,35000,Monthly,Fresh,"Jun 26, 2020","Jul 01, 2020",Afternoon Shift,"[{'Skills':'Task Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'}]",360 Alert Security Manchester,Lahore,Entry-Level
1432,1596922168-2243,https://jobee.pk/services-jobs,"Mobile Technician, UA Traders",https://jobee.pk/jobdetail/mobile-technician-f03716d0f2665e0c,Services Jobs,Maintenance/Repair Jobs,1,"Lahore, Pakistan",Full Time Jobs,Male,18,40,Matriculation/O-Level,Matriculation,Intermediate,15000,20000,Monthly,1 Year,"Jun 01, 2020","Jun 01, 2020",Morning Shift,"[{'Skills':'Mobile'},{'Skills':'Hardware Technician'},{'Skills':'Technician'}]",UA Traders,Lahore,Intermediate
